last_name, first_name,player_id,year
Layne, Tommy,518927,2016
McFarland, T.J.,519008,2016
Moore, Matt,519043,2016
Nelson, Jimmy,519076,2016
Oberholtzer, Brett,519085,2016
Otero, Dan,519096,2016
Pomeranz, Drew,519141,2016
Porcello, Rick,519144,2016
Pressly, Ryan,519151,2016
Ramirez, Neil,519166,2016
Ranaudo, Anthony,519168,2016
Reynolds, Matt,519186,2016
Rzepczynski, Marc,519240,2016
Sale, Chris,519242,2016
Schugel, A.J.,519263,2016
Scribner, Evan,519267,2016
Smith, Will,519293,2016
Smoker, Josh,519294,2016
Solis, Sammy,519301,2016
Storen, Drew,519322,2016
Strickland, Hunter,519326,2016
Tepesch, Nick,519344,2016
Venditte, Pat,519381,2016
Venditte, Pat,519381,2016
Venditte, Pat,519381,2016
Venditte, Pat,519381,2016
Withrow, Chris,519437,2016
Zimmermann, Jordan,519455,2016
Baez, Pedro,520980,2016
Hendriks, Liam,521230,2016
Kelly, Joe,523260,2016
Dominguez, Jose,523848,2016
De La Rosa, Rubby,523989,2016
Perez, Martin,527048,2016
Teheran, Julio,527054,2016
Vizcaino, Arodys,527055,2016
Osuna, Roberto,532077,2016
Shoemaker, Matt,533167,2016
Dean, Pat,534737,2016
Quackenbush, Kevin,534812,2016
Hahn, Jesse,534910,2016
Adleman, Tim,534947,2016
Ramirez, Erasmo,541640,2016
Rondon, Bruce,541652,2016
Bethancourt, Christian,542194,2016
Ramirez, Jose,542432,2016
Araujo, Elvis,542587,2016
Burgos, Enrique,542609,2016
Germen, Gonzalez,542674,2016
Adams, Austin,542866,2016
Anderson, Tyler,542881,2016
Andriese, Matt,542882,2016
Antolin, Dustin,542884,2016
Armstrong, Shawn,542888,2016
Bleier, Richard,542947,2016
Boshers, Buddy,542953,2016
Brach, Brad,542960,2016
Cervenka, Hunter,543017,2016
Chatwood, Tyler,543022,2016
Cole, Gerrit,543037,2016
Conley, Adam,543045,2016
Cosart, Jarred,543054,2016
Coulombe, Danny,543056,2016
DeSclafani, Anthony,543101,2016
Drake, Oliver,543118,2016
Eovaldi, Nathan,543135,2016
Farquhar, Danny,543144,2016
Flynn, Brian,543169,2016
Friedrich, Christian,543184,2016
Gamboa, Eddie,543195,2016
Gilmartin, Sean,543219,2016
Gray, Sonny,543243,2016
Gurka, Jason,543261,2016
Hand, Brad,543272,2016
Hardy, Blaine,543278,2016
Hendricks, Kyle,543294,2016
Hoover, J.J.,543331,2016
House, TJ,543334,2016
Hudson, Daniel,543339,2016
Jennings, Dan,543359,2016
Jungmann, Taylor,543380,2016
Kelly, Casey,543391,2016
Koehler, Tom,543408,2016
Lamb, John,543424,2016
Lobstein, Kyle,543456,2016
Lyles, Jordan,543475,2016
Magill, Matt,543483,2016
Maurer, Brandon,543506,2016
May, Trevor,543507,2016
McHugh, Collin,543521,2016
Melville, Tim,543532,2016
Meyer, Alex,543542,2016
Milone, Tommy,543548,2016
Montgomery, Mike,543557,2016
Odorizzi, Jake,543606,2016
Roach, Donn,543698,2016
Roark, Tanner,543699,2016
Rollins, David,543716,2016
Ross Jr., Robbie,543726,2016
Rusin, Chris,543734,2016
Scahill, Rob,543746,2016
Shaw, Bryan,543766,2016
Siegrist, Kevin,543779,2016
Tonkin, Michael,543859,2016
Vincent, Nick,543883,2016
Weber, Ryan,543901,2016
Wieland, Joe,543921,2016
Wilson, Alex,543935,2016
Zych, Tony,543964,2016
Suarez, Albert,544150,2016
Familia, Jeurys,544727,2016
Schultz, Bo,544759,2016
Romero, Enny,544836,2016
Lyons, Tyler,544928,2016
Smith, Blake,544930,2016
Strasburg, Stephen,544931,2016
Geltz, Steve,544993,2016
Barrett, Jake,545332,2016
Bauer, Trevor,545333,2016
Purke, Matt,545357,2016
Turner, Jacob,545363,2016
Escobar, Edwin,546276,2016
Whalen, Rob,547007,2016
Lorenzen, Michael,547179,2016
Tazawa, Junichi,547749,2016
Iwakuma, Hisashi,547874,2016
Tanaka, Masahiro,547888,2016
Ryu, Hyun Jin,547943,2016
Chapman, Aroldis,547973,2016
Verrett, Logan,548337,2016
Bergman, Christian,548357,2016
Stripling, Ross,548389,2016
Vazquez, Felipe,553878,2016
Campos, Vicente,553883,2016
Perez, Williams,554234,2016
Garcia, Yimi,554340,2016
Pena, Felix,570240,2016
Rodriguez, Joely,570257,2016
Urena, Jose,570632,2016
Ventura, Yordano,570649,2016
Robles, Hansel,570663,2016
Cessa, Luis,570666,2016
Vargas, Cesar,570714,2016
Cuevas, William,571035,2016
Baumann, Buddy,571473,2016
Beck, Chris,571476,2016
Boyd, Matthew,571510,2016
Carasiti, Matt,571539,2016
Cingrani, Tony,571561,2016
Colon, Joe,571572,2016
Corbin, Patrick,571578,2016
Cotham, Caleb,571584,2016
Dermody, Matt,571616,2016
Farmer, Buck,571656,2016
Fiers, Mike,571666,2016
Floro, Dylan,571670,2016
Giles, Ken,571704,2016
Givens, Mychal,571710,2016
Hale, David,571735,2016
Heaney, Andrew,571760,2016
Hutchison, Drew,571800,2016
Koch, Matt,571863,2016
Krol, Ian,571871,2016
Law, Derek,571882,2016
Liberatore, Adam,571893,2016
Loup, Aaron,571901,2016
Magnifico, Damien,571911,2016
Matz, Steven,571927,2016
Miller, Shelby,571946,2016
Mitchell, Bryan,571951,2016
Morris, A.J.,571963,2016
Mullee, Conor,571969,2016
Paxton, James,572020,2016
Pazos, James,572021,2016
Pounders, Brooks,572044,2016
Richards, Garrett,572070,2016
Rodgers, Brady,572086,2016
Rosenthal, Trevor,572096,2016
Sampson, Keyvius,572102,2016
Schuster, Patrick,572119,2016
Skaggs, Tyler,572140,2016
Tepera, Ryan,572193,2016
Tolliver, Ashur,572208,2016
Younginer IV, Madison,572283,2016
Valdez, Jose A.,572308,2016
Flores, Kendry,572309,2016
Erlin, Robbie,572362,2016
VerHagen, Drew,572403,2016
Butler, Eddie,572750,2016
Cravy, Tyler,572788,2016
Edgin, Josh,572831,2016
Greene, Shane,572888,2016
Keuchel, Dallas,572971,2016
Light, Pat,572990,2016
Mantiply, Joe,573009,2016
Morin, Mike,573046,2016
Nuno, Vidal,573064,2016
Ramos, AJ,573109,2016
Rogers, Taylor,573124,2016
Straily, Dan,573185,2016
Stroman, Marcus,573186,2016
Sturdevant, Tyler,573188,2016
Ynoa, Michael,573589,2016
Minaya, Juan,573668,2016
Goody, Nick,580792,2016
Scott, Robby,582494,2016
Ramos, Edubray,591693,2016
Achter, A.J.,592091,2016
Allen, Cody,592102,2016
Barbato, Johnny,592127,2016
Barnes, Danny,592130,2016
Bedrosian, Cam,592135,2016
Brice, Austin,592169,2016
Bridwell, Parker,592170,2016
Claudio, Alex,592222,2016
De Leon, Jose,592254,2016
Foltynewicz, Mike,592314,2016
Garner, Perci,592330,2016
Gausman, Kevin,592332,2016
Goeddel, Erik,592340,2016
Goforth, David,592341,2016
Gonzalez, Chi Chi,592346,2016
Gray, Jon,592351,2016
Hembree, Heath,592390,2016
Hursh, Jason,592422,2016
Jackson, Luke,592426,2016
Jenkins, Tyrell,592433,2016
Kahnle, Tommy,592454,2016
Mariot, Michael,592527,2016
Martin, Cody,592533,2016
Nicolino, Justin,592593,2016
Osich, Josh,592612,2016
Overton, Dillon,592614,2016
Plutko, Adam,592644,2016
Ray, Robbie,592662,2016
Reed, Addison,592665,2016
Sampson, Adrian,592716,2016
Sanchez, Aaron,592717,2016
Shreve, Chasen,592741,2016
Smyly, Drew,592767,2016
Stewart, Brock,592779,2016
Syndergaard, Noah,592789,2016
Taillon, Jameson,592791,2016
Thornburg, Tyler,592804,2016
Triggs, Andrew,592811,2016
Tuivailala, Sam,592815,2016
Velasquez, Vince,592826,2016
Walker, Taijuan,592836,2016
Williams, Trevor,592866,2016
Wilson, Tyler,592869,2016
Wimmers, Alex,592872,2016
Feliz, Michael,593140,2016
Martinez, Carlos,593372,2016
Alcantara, Raul,593417,2016
Neris, Hector,593576,2016
De Los Santos, Abel,593582,2016
Ynoa, Gabriel,593679,2016
Rodriguez, Eduardo,593958,2016
Peralta, Wandy,593974,2016
Gustave, Jandel,594311,2016
Mayers, Mike,594577,2016
Anderson, Cody,594736,2016
Asher, Alec,594742,2016
Blair, Aaron,594760,2016
Buchanan, Jake,594772,2016
Cunniff, Brandon,594792,2016
Dayton, Grant,594795,2016
deGrom, Jacob,594798,2016
Grace, Matt,594840,2016
Hessler, Keith,594857,2016
Neal, Zach,594943,2016
O'Rourke, Ryan,594951,2016
Rowen, Ben,594985,2016
Ryan, Kyle,594986,2016
Smith, Josh A.,595001,2016
Treinen, Blake,595014,2016
Whitley, Chase,595032,2016
Eickhoff, Jerad,595191,2016
Hall, Cody,595235,2016
Maness, Seth,595307,2016
Okert, Steven,595345,2016
Cole, A.J.,595918,2016
Mengden, Daniel,596043,2016
Morimando, Shawn,596049,2016
Norris, Daniel,596057,2016
Owens, Henry,596064,2016
Stephenson, Robert,596112,2016
Weaver, Luke,596133,2016
Ogando, Nefi,596331,2016
Barnes, Matt,598264,2016
Ramirez, Noe,598287,2016
Saupold, Warwick,599683,2016
Campos, Leonel,599998,2016
Torres, Jose,600526,2016
Leclerc, Jose,600917,2016
Paulino, David,600944,2016
Bassitt, Chris,605135,2016
Bradley, Archie,605151,2016
Bradley, Jed,605152,2016
Bundy, Dylan,605164,2016
Chafin, Andrew,605177,2016
Clevinger, Mike,605182,2016
Cotton, Jharel,605194,2016
Davies, Zach,605200,2016
Edwards Jr., Carl,605218,2016
Esch, Jake,605222,2016
Faulkner, Andrew,605226,2016
Fernandez, Jose,605228,2016
Finnegan, Brandon,605232,2016
Fulmer, Michael,605242,2016
Johnson, Erik,605304,2016
Kela, Keone,605309,2016
Marshall, Evan,605359,2016
Morgan, Adam,605388,2016
Murray, Colton,605396,2016
Musgrove, Joe,605397,2016
Nola, Aaron,605400,2016
Ross, Joe,605452,2016
Smith, Carson,605476,2016
Snell, Blake,605483,2016
Wendelken, J.B.,605525,2016
Wisler, Matt,605538,2016
Wright Jr., Mike,605541,2016
Gonzalez, Severino,605894,2016
Perdomo, Luis,606131,2016
Montero, Rafael,606160,2016
Mejia, Adalberto,606167,2016
Elias, Roenis,606273,2016
Cabrera, Mauricio,606291,2016
Barnes, Jacob,606930,2016
Devenski, Chris,606965,2016
Glover, Koda,606983,2016
Rea, Colin,607067,2016
Rodon, Carlos,607074,2016
Glasnow, Tyler,607192,2016
Gsellman, Robert,607229,2016
Gant, John,607231,2016
Martinez, Nick,607259,2016
Klein, Phil,607309,2016
Merritt, Ryan,607320,2016
Biagini, Joe,607352,2016
Patton, Spencer,607359,2016
Tropeano, Nick,607374,2016
Barraclough, Kyle,607457,2016
Lugo, Seth,607625,2016
Roth, Michael,607706,2016
Smith, Jake,607727,2016
Estevez, Carlos,608032,2016
Fulmer, Carson,608334,2016
Giolito, Lucas,608337,2016
Knebel, Corey,608349,2016
Wacha, Michael,608379,2016
Marquez, German,608566,2016
Chargois, JT,608638,2016
Duffey, Tyler,608648,2016
Graveman, Kendall,608665,2016
Leone, Dominic,608678,2016
Stratton, Chris,608717,2016
Suter, Brent,608718,2016
Bracho, Silvino,611093,2016
Castro, Miguel,612434,2016
Chen, Wei-Yin,612672,2016
Concepcion, Gerardo,615868,2016
Reyes, Alex,621052,2016
Eflin, Zach,621107,2016
McCullers Jr., Lance,621121,2016
Bowman, Matt,621199,2016
Moscot, Jon,621209,2016
Mills, Alec,621219,2016
Diaz, Edwin,621242,2016
Berrios, Jose,621244,2016
Wagner, Tyler,621281,2016
Heller, Ben,621294,2016
Wittgren, Nick,621295,2016
Strahm, Matt,621381,2016
Stumpf, Daniel,621385,2016
Blach, Ty,621389,2016
Olson, Tyler,621397,2016
Marksberry, Matt,621408,2016
Wood, Alex,622072,2016
Thompson, Jake,622097,2016
Severino, Luis,622663,2016
Mendez, Yohander,622795,2016
Oberg, Scott,623184,2016
Ellington, Brian,623395,2016
Simmons, Shae,623406,2016
Dull, Ryan,623430,2016
Garton, Ryan,623439,2016
Hoyt, James,624586,2016
Lopez, Reynaldo,625643,2016
Maeda, Kenta,628317,2016
Despaigne, Odrisamer,628333,2016
Iglesias, Raisel,628452,2016
Urias, Julio,628711,2016
Manaea, Sean,640455,2016
Shipley, Braden,640463,2016
Crockett, Kyle,641490,2016
Danish, Tyler,641501,2016
Gott, Trevor,641627,2016
Kuhl, Chad,641771,2016
McCarthy, Kevin,641838,2016
Reed, Cody,642003,2016
Wright, Daniel,642229,2016
Zastryzny, Rob,642239,2016
Brault, Steven,643230,2016
Ege, Cody,643297,2016
Girodo, Chad,643325,2016
Godley, Zack,643327,2016
Green, Chad,643338,2016
Hart, Donnie,643354,2016
Hathaway, Steve,643355,2016
Somsen, Layne,643550,2016
Hinojosa, Dalier,648737,2016
Altavilla, Dan,656186,2016
Hoffman, Jeff,656546,2016
Holder, Jonathan,656547,2016
Curtis, Zac,657205,2016
Mahle, Greg,657670,2016
Miranda, Ariel,664641,2016
Perez, Oliver,424144,2020
Wainwright, Adam,425794,2020
Greinke, Zack,425844,2020
Hamels, Cole,430935,2020
Petit, Yusmeiro,433589,2020
Verlander, Justin,434378,2020
Sanchez, Anibal,434671,2020
Rondon, Hector,444468,2020
Kintzler, Brandon,445213,2020
Jansen, Kenley,445276,2020
Chavez, Jesse,445926,2020
Detwiler, Ross,446321,2020
Hill, Rich,448179,2020
Doolittle, Sean,448281,2020
Guerra, Junior,448855,2020
Volquez, Edinson,450172,2020
Morton, Charlie,450203,2020
Davis, Wade,451584,2020
Lester, Jon,452657,2020
Hughes, Jared,453172,2020
Kennedy, Ian,453178,2020
Miller, Andrew,453192,2020
Watson, Tony,453265,2020
Bard, Daniel,453268,2020
LeBlanc, Wade,453281,2020
Parker, Blake,453284,2020
Scherzer, Max,453286,2020
Melancon, Mark,453343,2020
Arrieta, Jake,453562,2020
Martin, Chris,455119,2020
Cueto, Johnny,456501,2020
Bailey, Homer,456701,2020
Guerra, Javy,457915,2020
Happ, J.A.,457918,2020
Lindblom, Josh,458676,2020
Wilson, Justin,458677,2020
Lynn, Lance,458681,2020
Tomlin, Josh,458708,2020
McGee, Jake,459429,2020
Clippard, Tyler,461325,2020
Gonzalez, Gio,461829,2020
Soria, Joakim,465657,2020
Strop, Pedro,467008,2020
Nova, Ivan,467100,2020
Chacin, Jhoulys,468504,2020
Carrasco, Carlos,471911,2020
Garcia, Luis,472610,2020
Anderson, Brett,474463,2020
Roe, Chaz,475054,2020
Phelps, David,475479,2020
Betances, Dellin,476454,2020
Stock, Robert,476594,2020
Kershaw, Clayton,477132,2020
Buchter, Ryan,488748,2020
Hunter, Tommy,488984,2020
Miley, Wade,489119,2020
Romo, Sergio,489265,2020
Stammen, Craig,489334,2020
Yates, Kirby,489446,2020
Valdez, Cesar,491624,2020
Ottavino, Adam,493603,2020
Guerra, Deolis,500610,2020
Quintana, Jose,500779,2020
Pineda, Michael,501381,2020
Avilan, Luis,501593,2020
Alvarez, Jose,501625,2020
Harris, Will,501789,2020
Minor, Mike,501985,2020
Jeffress, Jeremy,502026,2020
Gibson, Kyle,502043,2020
Britton, Zack,502154,2020
Cobb, Alex,502171,2020
Espino, Paolo,502179,2020
Samardzija, Jeff,502188,2020
Boxberger, Brad,502202,2020
Cahill, Trevor,502239,2020
Anderson, Chase,502624,2020
Holland, Derek,502706,2020
Peacock, Brad,502748,2020
O'Day, Darren,503285,2020
Dolis, Rafael,503569,2020
Nicasio, Juan,504379,2020
Darvish, Yu,506433,2020
Herrera, Kelvin,516969,2020
Colome, Alex,517008,2020
Alexander, Scott,518397,2020
Brasier, Ryan,518489,2020
Bumgarner, Madison,518516,2020
Cishek, Steve,518553,2020
Diekman, Jake,518617,2020
Duffy, Danny,518633,2020
Eibner, Brett,518649,2020
Freeman, Sam,518693,2020
Grimm, Justin,518748,2020
Harvey, Matt,518774,2020
Holland, Greg,518813,2020
Jones, Nate,518858,2020
Kelly, Merrill,518876,2020
Kimbrel, Craig,518886,2020
McFarland, T.J.,519008,2020
Pomeranz, Drew,519141,2020
Porcello, Rick,519144,2020
Pressly, Ryan,519151,2020
Smith, Will,519293,2020
Strickland, Hunter,519326,2020
Venditte, Pat,519381,2020
Walden, Marcus,519393,2020
Workman, Brandon,519443,2020
Zimmermann, Jordan,519455,2020
Baez, Pedro,520980,2020
Hendriks, Liam,521230,2020
Font, Wilmer,521655,2020
Kelly, Joe,523260,2020
Perez, Martin,527048,2020
Teheran, Julio,527054,2020
Castellanos, Humberto,528748,2020
Osuna, Roberto,532077,2020
Shoemaker, Matt,533167,2020
Hahn, Jesse,534910,2020
Ramirez, Erasmo,541640,2020
Cisnero, Jose,542585,2020
Anderson, Tyler,542881,2020
Andriese, Matt,542882,2020
Armstrong, Shawn,542888,2020
Bass, Anthony,542914,2020
Bleier, Richard,542947,2020
Brach, Brad,542960,2020
Chatwood, Tyler,543022,2020
Cole, Gerrit,543037,2020
Coulombe, Danny,543056,2020
DeSclafani, Anthony,543101,2020
Drake, Oliver,543118,2020
Eovaldi, Nathan,543135,2020
Gaviglio, Sam,543208,2020
Gilmartin, Sean,543219,2020
Gray, Sonny,543243,2020
Hand, Brad,543272,2020
Hendricks, Kyle,543294,2020
Hudson, Daniel,543339,2020
Lyles, Jordan,543475,2020
Magill, Matt,543483,2020
May, Trevor,543507,2020
Milone, Tommy,543548,2020
Montgomery, Mike,543557,2020
Odorizzi, Jake,543606,2020
Roark, Tanner,543699,2020
Rusin, Chris,543734,2020
Shaw, Bryan,543766,2020
Turley, Nik,543867,2020
Vincent, Nick,543883,2020
Weber, Ryan,543901,2020
Familia, Jeurys,544727,2020
Lyons, Tyler,544928,2020
Strasburg, Stephen,544931,2020
Diaz, Jairo,545064,2020
Bauer, Trevor,545333,2020
Lorenzen, Michael,547179,2020
Tanaka, Masahiro,547888,2020
Kim, Kwang Hyun,547942,2020
Ryu, Hyun Jin,547943,2020
Chapman, Aroldis,547973,2020
Raley, Brooks,548384,2020
Stripling, Ross,548389,2020
Kittredge, Andrew,552640,2020
Garcia, Yimi,554340,2020
Wheeler, Zack,554430,2020
Matzek, Tyler,554431,2020
Pena, Felix,570240,2020
Rodriguez, Joely,570257,2020
Valdez, Phillips,570488,2020
Urena, Jose,570632,2020
Robles, Hansel,570663,2020
Cessa, Luis,570666,2020
Boyd, Matthew,571510,2020
Brothers, Rex,571521,2020
Corbin, Patrick,571578,2020
Davidson, Matt,571602,2020
Farmer, Buck,571656,2020
Fiers, Mike,571666,2020
Floro, Dylan,571670,2020
Frankoff, Seth,571676,2020
Giles, Ken,571704,2020
Givens, Mychal,571710,2020
Hale, David,571735,2020
Heaney, Andrew,571760,2020
Holt, Brock,571788,2020
Kline, Branden,571858,2020
Loup, Aaron,571901,2020
Matz, Steven,571927,2020
Milner, Hoby,571948,2020
Paxton, James,572020,2020
Pazos, James,572021,2020
Richards, Garrett,572070,2020
Rosenthal, Trevor,572096,2020
Selman, Sam,572125,2020
Smith, Burch,572143,2020
Tepera, Ryan,572193,2020
Erlin, Robbie,572362,2020
Moran, Brian,572383,2020
Bard, Luke,572703,2020
Greene, Shane,572888,2020
Johnson, Pierce,572955,2020
Keuchel, Dallas,572971,2020
Mantiply, Joe,573009,2020
Morin, Mike,573046,2020
Ramos, AJ,573109,2020
Rogers, Taylor,573124,2020
Thielbar, Caleb,573204,2020
Kikuchi, Yusei,579328,2020
Goody, Nick,580792,2020
Adam, Jason,592094,2020
Bedrosian, Cam,592135,2020
Brennan, Brandon,592165,2020
Brice, Austin,592169,2020
Claudio, Alex,592222,2020
Covey, Dylan,592229,2020
Crichton, Stefan,592233,2020
De Leon, Jose,592254,2020
Foltynewicz, Mike,592314,2020
Gausman, Kevin,592332,2020
Gonzalez, Chi Chi,592346,2020
Gray, Jon,592351,2020
Hembree, Heath,592390,2020
Jackson, Luke,592426,2020
Kickham, Mike,592464,2020
Kolarek, Adam,592473,2020
Lewicki, Artie,592499,2020
Osich, Josh,592612,2020
Plutko, Adam,592644,2020
Ray, Robbie,592662,2020
Shreve, Chasen,592741,2020
Smith, Caleb,592761,2020
Smyly, Drew,592767,2020
Stanek, Ryne,592773,2020
Thornburg, Tyler,592804,2020
Triggs, Andrew,592811,2020
Velasquez, Vince,592826,2020
Wahl, Bobby,592833,2020
Walker, Taijuan,592836,2020
Wick, Rowan,592858,2020
Williams, Taylor,592865,2020
Williams, Trevor,592866,2020
Wojciechowski, Asher,592879,2020
Feliz, Michael,593140,2020
Rodriguez, Richard,593144,2020
Martinez, Carlos,593372,2020
Montas, Frankie,593423,2020
Neris, Hector,593576,2020
Tapia, Domingo,593619,2020
Suero, Wander,593833,2020
Peralta, Wandy,593974,2020
Mayers, Mike,594577,2020
Dayton, Grant,594795,2020
deGrom, Jacob,594798,2020
Gonzales, Marco,594835,2020
Grace, Matt,594840,2020
Ponce de Leon, Daniel,594965,2020
Ryan, Kyle,594986,2020
Sadler, Casey,594987,2020
Smith, Josh A.,595001,2020
Treinen, Blake,595014,2020
Sherriff, Ryan,595411,2020
Winkler, Dan,595465,2020
Burdi, Nick,595897,2020
Cole, A.J.,595918,2020
Curtiss, John,595928,2020
Junis, Jakob,596001,2020
McClain, Reggie,596035,2020
Mengden, Daniel,596043,2020
Norris, Daniel,596057,2020
Shafer, Justin,596101,2020
Stephenson, Robert,596112,2020
Weaver, Luke,596133,2020
Gomber, Austin,596295,2020
Neverauskas, Dovydas,596720,2020
Barnes, Matt,598264,2020
Ramirez, Nick,598286,2020
Ramirez, Noe,598287,2020
Del Pozo, Miguel,600887,2020
Leclerc, Jose,600917,2020
Rosario, Randy,600968,2020
Pivetta, Nick,601713,2020
Barlow, Scott,605130,2020
Bassitt, Chris,605135,2020
Benjamin, Wes,605138,2020
Black, Ray,605143,2020
Bradley, Archie,605151,2020
Brewer, Colten,605155,2020
Bundy, Dylan,605164,2020
Chafin, Andrew,605177,2020
Clevinger, Mike,605182,2020
Crick, Kyle,605195,2020
Davies, Zach,605200,2020
Edwards Jr., Carl,605218,2020
Fry, Jace,605240,2020
Fulmer, Michael,605242,2020
Hess, David,605276,2020
Houser, Adrian,605288,2020
Kela, Keone,605309,2020
Leibrandt, Brandon,605335,2020
Lopez, Jorge,605347,2020
Marshall, Evan,605359,2020
Morgan, Adam,605388,2020
Musgrove, Joe,605397,2020
Nola, Aaron,605400,2020
Rios, Yacksel,605441,2020
Rodriguez, Dereck,605446,2020
Romano, Jordan,605447,2020
Smith, Josh D.,605479,2020
Sneed, Cy,605482,2020
Snell, Blake,605483,2020
Springs, Jeffrey,605488,2020
Suarez, Andrew,605498,2020
Tarpley, Stephen,605501,2020
Turnbull, Spencer,605513,2020
Wendelken, J.B.,605525,2020
Wisler, Matt,605538,2020
Woodruff, Brandon,605540,2020
Arcia, Orlando,606115,2020
Perdomo, Luis,606131,2020
Gallegos, Giovanny,606149,2020
Montero, Rafael,606160,2020
Payamps, Joel,606303,2020
Garcia, Jarlin,606424,2020
Barnes, Jacob,606930,2020
Carroll, Cody,606944,2020
Devenski, Chris,606965,2020
Hart, Kyle,606996,2020
Rea, Colin,607067,2020
Rodon, Carlos,607074,2020
Weems, Jordan,607179,2020
Glasnow, Tyler,607192,2020
Fedde, Erick,607200,2020
Gsellman, Robert,607229,2020
Gant, John,607231,2020
Garrett, Amir,607237,2020
Biagini, Joe,607352,2020
Tropeano, Nick,607374,2020
Mazza, Chris,607391,2020
Banda, Anthony,607455,2020
Bummer, Aaron,607481,2020
Freeland, Kyle,607536,2020
Guilbeau, Taylor,607555,2020
Harper, Ryne,607560,2020
Howard, Sam,607572,2020
Lugo, Seth,607625,2020
Means, John,607644,2020
Estevez, Carlos,608032,2020
De Jong, Chase,608328,2020
Fried, Max,608331,2020
Fulmer, Carson,608334,2020
Funkhouser, Kyle,608335,2020
Giolito, Lucas,608337,2020
Irvin, Cole,608344,2020
Knebel, Corey,608349,2020
Sims, Lucas,608371,2020
Wacha, Michael,608379,2020
Marquez, German,608566,2020
Duffey, Tyler,608648,2020
Farrell, Luke,608652,2020
Graveman, Kendall,608665,2020
Leone, Dominic,608678,2020
Stratton, Chris,608717,2020
Suter, Brent,608718,2020
Voth, Austin,608723,2020
Castro, Miguel,612434,2020
Adams, Austin,613534,2020
Ruiz, Jose,614179,2020
Quantrill, Cal,615698,2020
Mujica, Jose,620445,2020
Reyes, Alex,621052,2020
Kaprielian, James,621076,2020
Lail, Brady,621078,2020
Waguespack, Jacob,621097,2020
Eflin, Zach,621107,2020
Buehler, Walker,621111,2020
Blackburn, Paul,621112,2020
McCullers Jr., Lance,621121,2020
Cody, Kyle,621129,2020
Kriske, Brooks,621139,2020
Lockett, Walker,621141,2020
Buttrey, Ty,621142,2020
Mills, Alec,621219,2020
Alvarado, Jose,621237,2020
Diaz, Edwin,621242,2020
Berrios, Jose,621244,2020
Underwood Jr., Duane,621249,2020
Oswalt, Corey,621261,2020
Bacus, Dakota,621290,2020
Heller, Ben,621294,2020
Wittgren, Nick,621295,2020
Minter, A.J.,621345,2020
Borucki, Ryan,621366,2020
Hearn, Taylor,621368,2020
Strahm, Matt,621381,2020
Young, Alex,622065,2020
Wood, Alex,622072,2020
Almonte, Yency,622075,2020
Antone, Tejay,622088,2020
Zimmer, Kyle,622092,2020
Smith, Drew,622098,2020
Sborz, Josh,622250,2020
Staumont, Josh,622251,2020
Tate, Dillon,622253,2020
Leyer, Robinson,622490,2020
Castillo, Luis,622491,2020
Mella, Keury,622492,2020
Crismatt, Nabil,622503,2020
Senzatela, Antonio,622608,2020
Hernandez, Elieser,622694,2020
Cordero, Jimmy,622772,2020
Perdomo, Angel,622780,2020
Tinoco, Jesus,622786,2020
Sewald, Paul,623149,2020
Hader, Josh,623352,2020
Anderson, Nick,623433,2020
Topa, Justin,623437,2020
Anderson, Drew,623454,2020
Phillips, Evan,623465,2020
Newberry, Jake,623470,2020
Herget, Jimmy,623474,2020
Goudeau, Ashton,623485,2020
Suarez, Ranger,624133,2020
Castellani, Ryan,624418,2020
Hoyt, James,624586,2020
Gonzalez, Victor,624647,2020
Lopez, Reynaldo,625643,2020
Thorpe, Lewis,626929,2020
Maeda, Kenta,628317,2020
Iglesias, Raisel,628452,2020
Urias, Julio,628711,2020
Quezada, Johan,629498,2020
Chirinos, Yonny,630023,2020
Bourque, James,630263,2020
Crowe, Wil,640444,2020
Finnegan, Kyle,640448,2020
Harvey, Hunter,640451,2020
Manaea, Sean,640455,2020
Alzolay, Adbert,640470,2020
Lopez, Pablo,641154,2020
Alexander, Tyler,641302,2020
Anderson, Shaun,641312,2020
Bashlor, Tyler,641341,2020
Brogdon, Connor,641401,2020
Burdi, Zack,641420,2020
Castano, Daniel,641447,2020
Cortes Jr., Nestor,641482,2020
Dunning, Dane,641540,2020
Flores Jr., Bernardo,641576,2020
Foster, Matt,641582,2020
Gott, Trevor,641627,2020
Hamilton, Ian,641656,2020
Hatch, Thomas,641672,2020
Hudson, Dakota,641712,2020
Jefferies, Daulton,641726,2020
Jimenez, Joe,641729,2020
Kaminsky, Rob,641739,2020
Kay, Anthony,641743,2020
Keller, Brad,641745,2020
Kinley, Tyler,641755,2020
Kuhl, Chad,641771,2020
Lauer, Eric,641778,2020
Littell, Zack,641793,2020
Mahle, Tyler,641816,2020
McCarthy, Kevin,641838,2020
McGowin, Kyle,641851,2020
Middleton, Keynan,641871,2020
Murphy, Patrick,641907,2020
Pagan, Emilio,641941,2020
Reed, Cody,642003,2020
Slegers, Aaron,642083,2020
Smith, Riley,642092,2020
Sparkman, Glenn,642098,2020
Speier, Gabe,642100,2020
Sulser, Cole,642121,2020
Taylor, Blake,642130,2020
Trivino, Lou,642152,2020
Widener, Taylor,642203,2020
Williams, Devin,642207,2020
Yacabonis, Jimmy,642231,2020
Yarbrough, Ryan,642232,2020
Yardley, Eric,642233,2020
